time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2200000000000015,-1.0799359898678231,-1.218095180222613,14.606048305490342,6.082159919329136,0.14059155267845647,0.0,-1.5627945988193468,-1.9444538555271735,3.6562202114474074,-0.12128042693302317,0.06857044097819602,0.0,357.17829883709896,355.97979412199805,355.71986799486984,355.71979197082504
2.2800000000000016,-1.1763338815970534,-1.3384752207350052,14.825572539355592,6.074974580455461,0.14501813162731825,0.0,-1.650850504605397,-2.068840648317299,3.6608598086282256,-0.11687099112408711,0.08255345009865753,0.0,428.13119026608746,429.3237653291351,429.03316606453365,429.39393281973946
2.3400000000000016,-1.2785678229195867,-1.4671090678694756,15.048425041350479,6.068176606082064,0.14985938832686507,0.0,-1.7574011469949489,-2.219569949836941,3.7667234539267604,-0.10697832771975029,0.07666991232971052,0.0,462.98878704490613,462.5305738908116,462.18749712204124,462.95565580697513
2.4000000000000017,-1.3867588551370975,-1.6041650591595191,15.274082996974567,6.061781250580115,0.15472494211994992,0.0,-1.8493861480859215,-2.3495151540979933,3.754840805149342,-0.10582290755740628,0.08872230618378762,0.0,425.5729642477068,426.60901419558166,426.09870646496034,426.1869875242266
2.4600000000000017,-1.5009351843625622,-1.7496570427364324,15.50128936671577,6.0561739622055075,0.15945706980800267,0.0,-1.9569676540416465,-2.500723981715656,3.817998746564536,-0.0760971837740176,0.03613921591753885,0.0,453.830007494404,449.5932188278338,450.65006303476224,453.0389833448335
2.520000000000002,-1.6207886661153257,-1.9031209928770785,15.727003381879848,6.051610448488955,0.1617252465005441,0.0,-2.0383884403698453,-2.6151816604386706,3.705899303307845,-0.07598147545351308,0.040937720425654446,0.0,393.57413522018237,394.01894969411893,392.08945066694804,392.094794377856
2.580000000000002,-1.7468019179582703,-2.0652657606306892,15.953292356501205,6.046775282297524,0.1639482772710954,0.0,-2.162229443857439,-2.7900328083398502,3.8361271031630153,-0.09190049544920241,0.02785088287660214,0.0,474.00960568008355,473.00327848133105,475.46325269957197,474.23706250329366
2.640000000000002,-1.8801684051015737,-2.2378354346821587,16.18657575766785,6.041256185666496,0.16518224107499702,0.0,-2.2834145719544954,-2.9627666222748994,3.9391096742427454,-0.0921542552439117,-0.000882246734108626,0.0,469.3621260165713,467.12659528802084,467.2349405491081,467.20848383845504
2.700000000000002,-2.0215380250268837,-2.4219129072383128,16.43008656119129,6.035939452811331,0.164747100759425,0.0,-2.4287176056271287,-3.173581624181518,4.176425593259935,-0.08233596962773582,-0.02473366134259323,0.0,510.73200158984207,509.0279420971043,509.1343920632189,509.83096149610554
2.760000000000002,-2.1709998115203892,-2.6178703298797203,16.684175127567936,6.030886908776548,0.1629826256782465,0.0,-2.5530987343211495,-3.3587561728706907,4.292244330914647,-0.08824351508676638,-0.040944523126788715,0.0,476.921341003693,475.6811532651087,477.05581617490384,476.59916446232535
2.820000000000002,-2.327295649654138,-2.8241514078594365,16.941638743784903,6.02526542309468,0.1603232953317706,0.0,-2.656561634243506,-3.517795583754047,4.28947236205433,-0.10774753262355871,-0.052115034858558416,0.0,441.47567907611466,440.5516969794426,441.1599932174505,439.5385581811262
2.880000000000002,-2.49042473712421,-3.0411515048899673,17.202870089853747,6.018852611074955,0.15734851229633495,0.0,-2.780666377251291,-3.7161040023505927,4.417141307798227,-0.10520102522932041,-0.044939765580327314,0.0,482.43386617097946,482.9740827251222,483.3299380103607,483.5128349309442
2.940000000000002,-2.6598566054225077,-3.268395793827302,17.465040419173118,6.012226773999913,0.15409485402309908,0.0,-2.8669543160632216,-3.859343701598488,4.32186083797421,-0.12374396122733115,-0.08887986366033028,0.0,414.32777419446614,410.44268728842206,412.9364362808362,411.28498210277957
3.000000000000002,-2.835365424454087,-3.505999903862135,17.72732819339247,6.005100629954221,0.14896557155681922,0.0,-2.9827537892747498,-4.0614539484584045,4.420071110716812,-0.11032785025046309,-0.0794496566289682,0.0,476.7756511742712,477.4902088504809,475.1815774373803,476.19731070530884
3.0600000000000023,-3.0175268980521515,-3.7555232767861755,17.994138341282884,5.99872232197122,0.14380373119189915,0.0,-3.088814226815002,-4.256595028907559,4.472823866928784,-0.09928263108331727,-0.10434695169987818,0.0,465.23943628810343,463.27952464930314,463.8071514646387,464.6645306556698
3.1200000000000023,-3.2054948295512835,-4.015990467242141,18.26094919035535,5.992406688909265,0.13749243743727213,0.0,-3.176361749997785,-4.4262870487284465,4.420669751893712,-0.12121092576648819,-0.1069247035110697,0.0,431.30455675888953,431.07670072943114,432.36431064632745,430.50209754783936
3.1800000000000024,-3.399113926478874,-4.287793796986778,18.5279689345221,5.984719590717457,0.1308349981157706,0.0,-3.2769729424255467,-4.6345200328117055,4.479122465936233,-0.14781024273488724,-0.12056485497195148,0.0,469.5635223463196,468.4936658305967,468.39825485680353,466.31000905654133
3.2400000000000024,-3.5981828430931526,-4.571212569310207,18.79498947589569,5.976107819204449,0.12362012904383146,0.0,-3.358169638874188,-4.813619438959927,4.421260509879449,-0.13611684295172902,-0.11962177189250611,0.0,431.351293117992,431.4174304770904,431.9096894954918,432.87503453447437
3.3000000000000025,-3.8021907065493186,-4.865955041916954,19.059759647311175,5.9677891541360495,0.11632390688849892,0.0,-3.4415312776134765,-5.0119347256231395,4.403873459494847,-0.14424375907625483,-0.1258909418874232,0.0,446.5777535032596,446.0526536841231,446.5341954396653,445.85278475494283
3.3600000000000025,-4.011159629791561,-5.172962448375239,19.323986797959833,5.9597188626371995,0.10923712217381532,0.0,-3.523504455909695,-5.2224535593443004,4.403027536937411,-0.11995953952023605,-0.10590042902801756,0.0,451.87957246980466,453.4759939380992,452.2586897961999,454.1940830823797
3.4200000000000026,-4.225012862306878,-5.4929881675990755,19.588715951767583,5.953025922207585,0.10316712671519657,0.0,-3.6044078125246166,-5.445756432728963,4.4205022737416675,-0.09855786026842628,-0.09307632003615178,0.0,460.5338780687209,461.5387804759111,458.8811927894307,460.5664470738358
3.4800000000000026,-4.443256934765696,-5.825396845627107,19.851003253336444,5.947906101975388,0.09753355868048619,0.0,-3.6700917159747677,-5.635232942184095,4.3223145304469455,-0.06712393827807571,-0.09557661298950054,0.0,422.911902774752,422.68847141551595,421.88220962840467,424.5813797460128
3.5400000000000027,-4.6659909631640195,-6.171386787940223,20.113331715959987,5.94336593739048,0.09120322708695472,0.0,-3.753773607007089,-5.898155048566683,4.42079552422285,-0.10420159009924221,-0.15013802730270762,0.0,490.4743465167307,486.3939885306375,488.3441524359357,485.5654584149557
3.6000000000000028,-4.892923592915814,-6.530724847752474,20.374218417600233,5.9367739608765895,0.0827816063749669,0.0,-3.810218125581542,-6.08063741487628,4.275589943099516,-0.12467705589188798,-0.12577174296484686,0.0,407.94724378205404,410.09709828591514,410.02588214976504,408.19014709019825
3.660000000000003,-5.12317561776917,-6.9012505377971385,20.626584022722472,5.9287979485277305,0.07530702213229556,0.0,-3.8644699323511826,-6.271136214875602,4.136598443795865,-0.1595611436822778,-0.12228916844024762,0.0,411.1804211707608,411.4734412927396,412.4207229606576,409.3081754876262
3.720000000000003,-5.357075032116438,-7.285603665869808,20.87652386997347,5.919475434426957,0.06854004770144062,0.0,-3.931516672039593,-6.541518598747899,4.193404830339418,-0.14810665278117296,-0.09850073981513695,0.0,476.85061796899885,478.6540590311564,476.7992982861088,477.65267312758067
3.780000000000003,-5.594523643311935,-7.68450392069317,21.1247654375359,5.910603513463371,0.06291051210895393,0.0,-3.9831179789852733,-6.756124451841409,4.080958970980542,-0.1473876395030764,-0.08582136035759111,0.0,423.58795604375047,424.6692068169123,423.60826994249584,423.64842839985323
3.840000000000003,-5.834964128703152,-8.096224230912132,21.365541718819152,5.902164794271073,0.05751830617171727,0.0,-4.031304055712653,-6.968871625416619,3.9446561955140274,-0.12976302007644497,-0.09952622581452962,0.0,416.73690090776813,415.52944229592623,415.5206596889051,417.043164643849
3.900000000000003,-6.078264023825056,-8.521071081627708,21.598495925003686,5.894620695678656,0.05161692861802081,0.0,-4.078369754139945,-7.193642093029001,3.8201664773829567,-0.11870543211453766,-0.09611517590030356,0.0,421.3877420321456,421.6737012533827,420.17681172975307,421.11914531726495
3.960000000000003,-6.324350106292212,-8.959795569577013,21.824401082281224,5.887459378917956,0.04614558100998334,0.0,-4.124177861664268,-7.4314323163746385,3.7095716375826497,-0.12068639014346501,-0.08281712101129034,0.0,425.87563474328454,427.0043812425143,427.3669453222332,427.18456735573017
4.020000000000002,-6.5733373881274275,-9.414806862350321,22.047945299269067,5.880538802563386,0.04104716659840424,0.0,-4.174958523535933,-7.736351214915928,3.74053594094252,-0.10637238653021606,-0.08967542879180715,0.0,475.6262090220289,475.0951134930946,475.59078330396716,476.6750655102483
4.080000000000001,-6.8251175790195715,-9.88665877362108,22.269324771178457,5.874091266029065,0.0360436085110889,0.0,-4.217407621052383,-7.992953324846436,3.6382164082814534,-0.10972371329948492,-0.0731186902558127,0.0,433.3806379274439,434.7644159762983,434.04341674783456,433.751534959965
